id,artist,track,tag_gender,tag_lang,tag_back_voc,feat_yaafe,feat_marsyas,feat_essentia,origin_laci,origin_yann
18352,journey,separate-ways-worlds-apart,,,0,0,0,0,0,0
18359,harold-melvin-and-the-blue-notes,if-you-don-t-know-me-by-now,mixed,,1,1,0,0,0,0
18385,julio-iglesias,amor-amor-amor,,,0,0,0,0,0,0
18444,stevie-wonder,i-wish,mixed,,1,1,1,1,0,0
18450,stevie-wonder,signed-sealed-and-delivered-i-m-yours,mixed,,1,1,0,1,0,0
18491,isabelle-boulay,et-maintenant,female,fr,0,1,1,1,0,0
18510,duffy,warwick-avenue,,,0,0,0,0,0,0
18516,christina-aguilera,save-me-from-myself,,,0,0,0,0,0,0
18517,michael-buble,what-a-wonderful-world,,,0,0,0,0,0,0
18548,kenny-rogers,through-the-years,,,0,0,0,0,0,0
18549,edith-piaf,padam-padam,,,0,0,0,0,0,0
18593,kris-kristofferson,why-me-lord,,,0,0,0,0,0,0
18626,les-miserables,i-dreamed-a-dream,,,0,0,0,0,0,0
18633,linda-ronstadt,ooh-baby-baby,,,0,0,0,0,0,0
18710,lou-rawls,you-ll-never-find-another-love-like-mine,,,0,0,0,0,0,0
18714,sarah-vaughan,lullaby-of-birdland,,,0,0,0,0,0,0
18752,ruby-and-the-romantics,our-day-will-come,,,0,0,0,0,0,0
18794,rod-stewart,i-m-in-the-mood-for-love,male,en,0,1,1,1,0,0
18802,roberta-flack,the-first-time-ever-i-saw-your-face,,,0,0,0,0,0,0
18858,marty-robbins,devil-woman,,,0,0,0,0,0,0
18875,mary-wells,two-lovers,,,0,0,0,0,0,0
18963,zac-brown-band,chicken-fried,mixed,,1,1,1,1,0,0
18967,the-phantom-of-the-opera,all-i-ask-of-you,,,0,0,0,0,0,0
19000,pearl-jam,alive,male,en,0,1,1,1,0,0
19052,patsy-cline,she-s-got-you,,,0,0,0,0,0,0
19061,singin-in-the-rain,singin-in-the-rain,,,0,0,0,0,0,0
19069,pat-benatar,hit-me-with-your-best-shot,mixed,,1,1,1,1,0,0
19091,ozzy-osbourne,crazy-train,,,0,0,0,0,0,0
19110,osborne-brothers,rocky-top,,,0,0,0,0,0,0
19115,neil-diamond,shilo,,,0,0,0,1,0,0
19118,neil-diamond,song-sung-blue,,,0,0,0,0,0,0
19122,neil-diamond,i-m-a-believer,,,0,0,0,0,0,0
19143,munchener-freiheit,ohne-dich-schlaf-ich-heut-nacht-nicht-ein,mixed,,1,1,0,1,0,0
19152,neil-sedaka,calendar-girl,,,0,0,0,0,0,0
19184,gary-barlow,forever-love,male,en,0,1,1,1,0,0
19192,nena,99-luftballons,,,0,0,0,0,0,0
19196,udo-jurgens,ich-war-noch-niemals-in-new-york,mixed,,1,1,1,1,0,0
19220,sarah-vaughan,my-funny-valentine,,,0,0,0,1,0,0
19226,rod-stewart,as-time-goes-by,mixed,en,0,1,1,1,0,0
19228,rent,another-day,mixed,,1,0,0,1,0,0
19254,marianne-rosenberg,er-gehort-zu-mir,mixed,,1,1,1,1,0,0
19255,markus-becker,das-rote-pferd,mixed,,1,1,1,1,0,0
19257,marius-muller-westernhagen,mit-pfefferminz-bin-ich-dein-prinz,,,0,0,0,0,0,0
19263,dschinghis-khan,moskau,,,0,0,0,0,0,0
19267,abba,happy-new-year,mixed,,1,1,1,1,0,0
19296,hans-albers,auf-der-reeperbahn-nachts-um-halb-eins,,,0,0,0,0,0,0
19306,barry-manilow,one-voice,male,en,0,1,1,1,0,0
19310,herbert-gronemeyer,manner,,,0,0,0,1,0,0
19316,journey,any-way-you-want-it,,,0,0,0,0,0,0
19318,journey,faithfully,male,en,0,1,1,1,0,0
19319,henry-valentino-and-uschi,im-wagen-vor-mir,mixed,,1,1,1,1,0,0
19332,billy-joel,piano-man,male,en,0,1,1,1,0,0
19335,nena,irgendwie-irgendwo-irgendwann,mixed,,1,1,1,1,0,0
19336,boney-m,brown-girl-in-the-ring,mixed,,1,1,1,1,0,0
19343,juli,perfekte-welle,mixed,,1,0,0,1,0,0
19346,klaus-lage-band,1001-nacht,,,0,0,0,0,0,0
19369,matthias-reim,verdammt-ich-lieb-dich,mixed,,1,1,1,1,0,0
19404,rainhard-fendrich,es-lebe-der-sport,,,0,0,0,0,0,0
19450,luis-mariano,mexico,mixed,,1,1,1,1,0,0
19456,brings,superjeilezick,,,0,0,0,0,0,0
19483,coldplay,viva-la-vida,,,0,0,0,0,0,0
19485,udo-jurgens,mit-66-jahren,mixed,,0,0,0,0,0,0
19487,udo-jurgens,vielen-dank-fur-die-blumen,,,0,0,0,0,0,0
19500,morris-albert,feelings,,,0,0,0,0,0,0
19505,vanessa-williams,colors-of-the-wind,,,0,0,0,0,0,0
19532,die-kolibris,die-hande-zum-himmel,,,0,0,0,0,0,0
19555,drafi-deutscher,marmor-stein-und-eisen-bricht,mixed,,1,1,1,1,0,0
19572,juliane-werding,stimmen-im-wind,,,0,0,0,1,0,0
19582,the-lollies,wahnsinn-holle-holle-holle,mixed,,1,1,0,1,0,0
19584,marius-muller-westernhagen,es-geht-mir-gut,mixed,,1,0,0,1,0,0
19726,peter-maffay,sonne-in-der-nacht,mixed,,1,1,1,1,0,0
19731,trude-herr,niemals-geht-man-so-ganz,,,0,0,0,0,0,0
19766,calogero,yalla,,,0,0,0,0,0,0
19772,annie-cordy,la-bonne-du-cure,,,0,0,0,0,0,0
19783,lynda-lemay,la-centenaire,,,0,0,0,0,0,0
19786,high-school-musical,we-re-all-in-this-together,,,0,0,0,0,0,0
19829,jean-luc-lahaye,femme-que-j-aime,mixed,,1,0,0,1,0,0
19832,luz-casal,piensa-en-mi,female,es,0,1,1,1,0,0
19852,starmania,les-adieux-d-un-sex-symbol,,,0,0,0,0,0,0
19876,david-bowie,the-man-who-sold-the-world,,,0,0,0,0,0,0
19879,legally-blonde,so-much-better,mixed,,1,1,1,1,0,0
19886,brad-paisley,she-s-everything,,,0,0,0,0,0,0
19896,elvis-crespo,suavemente-merengue,,,0,0,0,0,0,0
19918,mary-poppins,supercalifragilistic-expialidocious,mixed,,1,0,0,0,0,0
19924,the-searchers,when-you-walk-in-the-room,,,0,0,0,0,0,0
19951,pauline-ester,oui-je-l-adore,,,0,0,0,0,0,0
20052,donna-summer,macarthur-park,,,0,0,0,0,0,0
20062,hank-williams-sr,jambalaya-on-the-bayou,,,0,0,0,0,0,0
20069,seether,broken,females,en,0,1,1,1,0,0
20108,kid-rock,all-summer-long,mixed,,1,1,1,1,0,0
20125,nat-king-cole,l-o-v-e,male,en,0,1,1,1,0,mp3_128
20127,oliver,oom-pah-pah,,,0,0,0,0,0,0
20131,maxime-le-forestier,ne-quelque-part,,,0,0,0,0,0,0
20158,jason-mraz,i-m-yours,mixed,,1,1,1,1,0,0
20203,hal-ketchum,past-the-point-of-rescue,,,0,0,0,0,0,0
20264,serge-reggiani,il-suffirait-de-presque-rien,,,0,0,0,1,0,0
20299,edith-piaf,les-amants-d-un-jour,,,0,0,0,1,0,0
20305,hugues-aufray,adieu-monsieur-le-professeur,,,0,0,0,0,0,0
20315,yael-naim,toxic,,,0,0,0,0,0,0
20327,stephan-remmler,vogel-der-nacht,,,0,0,0,0,0,0
20394,yves-duteil,prendre-un-enfant,mixed,,1,0,0,1,0,0
20412,charles-aznavour,tu-t-laisses-aller,,,0,0,0,0,0,0
20425,claude-francois,si-j-avais-un-marteau,mixed,,1,0,0,1,0,0
20435,toto-cutugno,l-italiano,mixed,,1,0,0,1,0,0
20443,sylvie-vartan,la-plus-belle-pour-aller-danser,,,0,0,0,0,0,0
20470,michel-delpech,le-chasseur,,,0,0,0,1,0,0
20478,marlene-dietrich,lili-marlene,,,0,0,0,0,0,0
20491,france-gall,resiste,,,0,0,0,0,0,0
20501,michel-jonasz,joueurs-de-blues,,,0,0,0,0,0,0
20510,aerosmith,come-together,,,0,0,0,0,0,0
20514,ac-dc,t-n-t,mixed,,1,1,1,1,0,0
20517,billy-idol,eyes-without-a-face,,,0,0,0,0,0,0
20544,beyonce,listen,,,0,0,0,0,0,0
20559,gregoire,toi-moi,mixed,,1,1,1,1,0,0
20583,the-alan-parsons-project,eye-in-the-sky,mixed,,1,1,1,1,0,0
20586,alison-moyet,love-letters,mixed,,1,0,0,0,0,0
20599,the-commitments,try-a-little-tenderness,mixed,,1,0,0,1,0,0
20608,al-bano-and-romina-power,tu-soltanto-tu-mi-hai-fatto-innamorare,,,0,0,0,0,0,0
20615,boys-town-gang,can-t-take-my-eyes-off-you,,,0,0,0,0,0,0
20624,celia-cruz,la-vida-es-un-carnaval,mixed,,1,1,1,1,0,0
20630,oklahoma,oh-what-a-beautiful-morning,,,0,0,0,0,0,0
20638,modjo,lady-hear-me-tonight,mixed,,1,1,0,1,0,0
20639,les-dix-commandements,le-dilemme,mixed,,1,1,1,1,0,0
20654,pink,so-what,mixed,,1,1,1,1,0,0
20702,michael-buble,the-way-you-look-tonight,male,en,0,1,1,1,0,0
20738,earth-wind-and-fire,can-t-hide-love,,,0,0,0,0,0,0
20745,the-beatles,oh-darling,mixed,,1,1,1,1,0,0
20761,sheila,bang-bang,mixed,,1,1,1,1,0,0
20767,gloria-estefan,con-los-anos-que-me-quedan,,,0,0,0,0,0,0
20776,michel-delpech,quand-j-etais-chanteur,,,0,0,0,0,0,0
20777,the-andrews-sisters,bei-mir-bist-du-schon,,,0,0,0,0,0,0
20791,kings-of-leon,sex-on-fire,male,en,0,1,1,1,0,0
20795,la-belle-et-la-bete,la-belle-et-la-bete,,,0,0,0,0,0,0
20801,jean-jacques-goldman,confidentiel,,,0,0,0,0,0,0
20805,pink-floyd,wish-you-were-here,mixed,,1,1,1,1,0,mp3_320
20820,pink-floyd,run-like-hell,mixed,,1,1,1,1,0,0
20834,stevie-wonder,uptight-everything-s-alright,mixed,,1,1,0,1,0,0
20852,zz-top,tush,,,0,0,0,0,0,0
20872,david-bowie,rebel-rebel,mixed,,1,1,1,1,0,mp3_320
20876,deep-purple,black-night,,,0,0,0,0,0,0
20894,diana-ross,if-we-hold-on-together,,,0,0,0,0,0,0
20901,dinah-washington,mad-about-the-boy,,,0,0,0,0,0,0
20912,don-henley,the-boys-of-summer,,,0,0,0,0,0,0
20926,jimmy-buffett,margaritaville,mixed,,1,0,0,0,0,0
20937,the-eagles,tequila-sunrise,,,0,0,0,0,0,0
20946,sara-bareilles,gravity,female,en,0,1,1,1,0,0
20958,elis-regina,aguas-de-marco,,,0,0,0,0,0,0
20977,taylor-swift,love-story,mixed,,1,1,1,1,0,0
20992,pierre-vassiliu,qui-c-est-celui-la,mixed,,1,1,1,1,0,0
20993,native,l-air-du-vent,,,0,0,0,0,0,0
21006,eros-ramazzotti,adesso-tu,,,0,0,0,0,0,0
21028,the-gipsy-kings,baila-me,,,0,0,0,0,0,0
21051,juan-luis-guerra,burbujas-de-amor,,,0,0,0,0,0,0
21073,kenny-rogers,coward-of-the-county,mixed,,1,0,0,1,0,0
21084,limp-bizkit,behind-blue-eyes,mixed,,1,1,1,1,0,mp3_128
21121,kenny-rogers,lucille,mixed,,1,1,1,1,0,0
21161,gloria-estefan,oye-mi-canto,mixed,,1,1,1,1,0,0
21211,queen,bicycle-race,,,0,0,0,0,0,0
21215,randy-crawford,street-life,,,0,0,0,0,0,0
21217,ray-charles,i-got-a-woman,,,0,0,0,1,0,0
21236,roy-orbison,in-dreams,,,0,0,0,0,0,0
21245,roy-orbison,blue-bayou,,,0,0,0,0,0,0
21297,shakin-stevens,marie-marie,male,en,0,1,1,1,0,0
21304,stevie-wonder,isn-t-she-lovely,male,en,0,1,1,1,0,0
21305,styx,mr-roboto,,,0,0,0,0,0,0
21307,sunrise-avenue,fairytale-gone-bad,,,0,0,0,0,0,0
21309,beyonce,if-i-were-a-boy,mixed,,1,1,1,1,0,0
21321,thom-pace,maybe,,,0,0,0,0,0,0
21339,soulsister,the-way-to-your-heart,,,0,0,0,0,0,0
21367,the-beatles,strawberry-fields-forever,mixed,,1,1,1,1,0,mp3_128
21379,vera-lynn,we-ll-meet-again,,,0,0,0,0,0,0
21404,kings-of-leon,use-somebody,mixed,,1,1,1,1,0,0
21429,dalida,besame-mucho,,,0,0,0,0,0,0
21457,partenaire-particulier,partenaire-particulier,,,0,0,0,0,0,0
21469,the-beatles,roll-over-beethoven,male,en,0,1,1,1,0,0
21477,johnny-hallyday,non-je-ne-regrette-rien,male,fr,0,1,1,1,0,0
21483,shirley-bassey,this-is-my-life,,,0,0,0,0,0,0
21496,adele,make-you-feel-my-love,,,0,0,0,0,0,0
21534,michael-buble,the-christmas-song,male,en,0,1,1,1,0,0
21541,ac-dc,thunderstruck,mixed,,1,1,1,1,0,mp3
21551,high-school-musical-3,can-i-have-this-dance,,,0,0,0,0,0,0
21582,gary-moore,walking-by-myself,male,en,0,1,1,1,0,0
21608,alexandra-burke,hallelujah,mixed,,1,1,1,1,0,0
21630,beyonce,halo,,,0,0,0,0,0,0
21645,bing-crosby,white-christmas,mixed,,1,0,0,1,0,0
21648,jose-feliciano,feliz-navidad,mixed,,1,1,1,1,0,0
21657,wilson-phillips,hold-on,mixed,,1,0,0,1,0,0
21661,les-dix-commandements,l-inacceptable,,,0,0,0,0,0,0
21663,israel-kamakawiwo-ole,over-the-rainbow-what-a-wonderful-world,,en,0,1,1,1,0,0
21668,michael-buble,for-once-in-my-life,,,0,0,0,0,0,0
21674,grease,the-grease-mega-mix,mixed,,1,1,1,1,0,0
21702,les-dix-commandements,devant-la-mer,mixed,,1,1,1,1,0,0
21729,marco-borsato,dochters,,,0,0,0,0,0,0
21741,michael-jackson,they-don-t-care-about-us,,,0,0,0,0,0,0
21743,deborah-cox,nobody-s-supposed-to-be-here,,,0,0,0,0,0,0
21751,francis-cabrel,quand-j-aime-une-fois-j-aime-pour-toujours,mixed,,1,1,1,1,0,0
21760,the-fray,you-found-me,,,0,0,0,0,0,0
21767,uncle-kracker,follow-me,mixed,,1,1,1,1,0,0
21802,donny-hathaway,a-song-for-you,,en,0,1,1,1,0,0
21808,christina-aguilera,i-got-trouble,,,0,0,0,0,0,0
21810,amy-winehouse,me-and-mr-jones,,,0,0,0,0,0,0
21843,vesa-matti-loiri,lapin-kesa,,,0,0,0,0,0,0
21928,bob-marley,redemption-song,male,en,0,1,1,1,0,mp3_249
21933,jacques-brel,le-plat-pays,male,fr,0,1,1,1,0,0
21939,ac-dc,whole-lotta-rosie,male,,0,1,1,1,0,mp3_112
21944,indeep,last-night-a-dj-saved-my-life,,,0,0,0,0,0,0
22019,veronique-sanson,vancouver,,,0,0,0,0,0,0
22034,king-africa,la-bomba,mixed,,1,1,1,1,0,0
22036,bellini,samba-de-janeiro,,,0,0,0,0,0,0
22055,johnny-hallyday,tes-tendres-annees,,,0,0,0,1,0,0
22060,salvatore-adamo,mes-mains-sur-tes-hanches,mixed,,1,1,1,1,0,0
22081,marco-borsato,nee-je-hoeft-niet-naar-huis-vannacht,mixed,,1,1,1,1,0,0
22112,roberto-alagna,parla-piu-piano,,,0,0,0,0,0,0
22114,leonard-cohen,hallelujah,mixed,,1,0,0,1,0,0
22133,dean-martin,mambo-italiano,,,0,0,0,0,0,0
22134,gilbert-becaud,je-reviens-te-chercher,,,0,0,0,1,0,0
22165,michel-leeb,j-aime-paris-au-mois-de-mai,male,fr,0,1,1,1,0,0
22179,linda-ronstadt,you-re-no-good,,,0,0,0,0,0,0
22183,patrick-bruel,medley-retro,mixed,,1,1,1,1,0,0
22204,motorhead,ace-of-spades,,,0,0,0,1,0,0
22225,the-lonely-island,jizz-in-my-pants,,,0,0,0,0,0,0
22235,the-sound-of-music,do-re-mi,mixed,,1,1,1,1,0,0
22236,the-sound-of-music,edelweiss,male,en,0,1,1,1,0,0
22241,hannah-montana,the-climb,,,0,0,0,0,0,0
22269,catherine-lara,la-rockeuse-de-diamants,mixed,,1,1,1,1,0,0
22292,simon-and-garfunkel,the-59th-street-bridge-song-feelin-groovy,,,0,0,0,0,0,0
22295,joan-jett,i-hate-myself-for-loving-you,mixed,,1,1,1,1,0,0
22298,beauty-and-the-beast,be-our-guest,,,0,0,0,0,0,0
22313,anita-meyer,why-tell-me-why,,,0,0,0,0,0,0
22344,silbermond,irgendwas-bleibt,,,0,0,0,0,0,0
22345,peter-fox,haus-am-see,,,0,0,0,0,0,0
22373,alain-bashung,la-nuit-je-mens,,,0,0,0,0,0,0
22374,chris-montez,let-s-dance,,,0,0,0,0,0,0
22383,musiq-soulchild,love,,,0,0,0,0,0,0
22391,golden-earring,radar-love,,,0,0,0,0,0,0
22395,willie-nelson,seven-spanish-angels,mixed,,1,1,1,1,0,0
22397,otis-day-and-the-knights,shout,mixed,,1,1,1,1,0,0
22408,creedence-clearwater-revival,travelin-band,,,0,0,0,0,0,0
22413,adriano-celentano,soli,,,0,0,0,0,0,0
22471,barbara,vienne,female,fr,0,1,1,1,0,0
22477,cat-stevens,father-and-son,mixed,,1,1,1,1,0,0
22480,yves-montand,c-est-si-bon,,,0,0,0,0,0,0
22498,alan-sorrenti,tu-sei-l-unica-donna-per-me,,,0,0,0,0,0,0
22516,spider-murphy-gang,skandal-im-sperrbezirk,mixed,,1,1,1,1,0,0
22525,barclay-james-harvest,hymn,mixed,,1,1,1,1,0,0
22528,marius-muller-westernhagen,willenlos,,,0,0,0,0,0,0
22533,charles-aznavour,la-mamma,male,fr,0,1,1,1,0,0
22541,ramses-shaffy,zing-vecht-huil-bid-lach-werk-en-bewonder,mixed,,1,1,1,1,0,0
22686,taylor-swift,last-christmas,mixed,,1,0,0,0,0,0
22694,louis-prima,buona-sera,,,0,0,0,0,0,0
22727,the-beatles,in-my-life,,,0,0,0,0,0,0
22739,the-beatles,till-there-was-you,,,0,0,0,0,0,0
22813,rufus-wainwright,hallelujah,,en,0,1,1,1,0,0
22820,camille,paris,female,fr,0,1,1,1,0,0
22833,harpo,moviestar,,,0,0,0,0,0,0
22834,peter-kent,it-s-a-real-good-feeling,,,0,0,0,0,0,0
22836,suzi-quatro,stumblin-in,,,0,0,0,0,0,0
23366,the-jackson-5,who-s-lovin-you,,,0,0,0,0,0,0
23369,patrick-sebastien,medley,mixed,,1,1,1,1,0,0
23394,michael-buble,you-don-t-know-me,male,en,0,1,1,1,0,0
23427,the-gossip,heavy-cross,,,0,0,0,0,0,0
23430,black-eyed-peas,i-gotta-feeling,mixed,,1,1,1,1,0,0
23452,the-pussycat-dolls,perhaps-perhaps-perhaps,,,0,0,0,0,0,0
23521,luis-miguel,voy-a-apagar-la-luz-contigo-aprendi,,,0,1,0,1,0,0
23530,k-d-lang,hallelujah,,,0,0,0,0,0,0
23564,lynda-lemay,la-visite,,,0,0,0,0,0,0
23576,sacha-distel,monsieur-cannibale,mixed,,1,1,1,1,0,0
23719,michael-jackson,the-lady-in-my-life,,,0,0,0,0,0,0
23780,gilbert-becaud,quand-il-est-mort-le-poete,mixed,,1,0,0,1,0,0
23790,sam-cooke,a-change-is-gonna-come,,,0,1,1,0,0,0
23805,easter-songs,eggbert-the-easter-egg,females,en,0,1,1,1,0,0
23806,easter-songs,happy-easter,females,en,0,1,1,1,0,0
23808,easter-songs,funny-little-bunny-with-the-powder-puff-tail,,,0,1,0,1,0,0
23846,foster-and-allen,old-flames,mixed,,1,1,0,1,0,0
23869,renaud,la-ballade-nord-irlandaise,,,0,0,0,0,0,0
23902,gilbert-becaud,l-important-c-est-la-rose,mixed,,1,1,1,1,0,0
23922,amy-winehouse,will-you-still-love-me-tomorrow,female,,0,1,1,1,0,0
23945,carrie-underwood,how-great-thou-art,mixed,,1,0,0,0,0,0
23951,doris-day,perhaps-perhaps-perhaps,,,0,0,0,0,0,0
23963,zac-brown-band,toes,mixed,,1,0,0,0,0,0
23988,lynyrd-skynyrd,simple-man,,,0,0,0,0,0,0
23998,mickey-gilley,stand-by-me,,,0,0,0,0,0,0
24015,pink-floyd,comfortably-numb,,,0,0,0,0,0,0
24051,diana-krall,fly-me-to-the-moon,female,en,0,1,1,1,0,0
24058,eva-cassidy,ain-t-no-sunshine,,,0,0,0,0,0,0
24082,jacques-dutronc,il-est-cinq-heures-paris-s-eveille,,,0,0,0,0,0,0
24090,merle-haggard,silver-wings,mixed,,1,1,1,1,0,0
24092,alan-jackson,thank-god-for-the-radio,,,0,0,0,0,0,0
24109,kelly-clarkson,my-grown-up-christmas-list,mixed,,1,1,1,1,0,0
24173,the-jungle-book,the-bare-necessities,,,0,0,0,0,0,0
24207,miley-cyrus,party-in-the-u-s-a,mixed,,1,1,1,1,0,0
24211,1930s-standards,let-s-call-the-whole-thing-off,,,0,0,0,0,0,0
24219,traditional,oh-susannah,male,,0,1,1,1,0,0
24222,christmas-carol,we-wish-you-a-merry-christmas-slow-version,mixed,,1,1,0,1,0,0
24241,christmas-carol,joy-to-the-world,mixed,,1,1,1,0,0,0
24379,george-strait,all-my-ex-s-live-in-texas,,,0,0,0,0,0,0
24386,1930s-standards,cheek-to-cheek,,,0,0,0,0,0,0
24430,renaud,en-cloque,,,0,0,0,0,0,0
24445,faith-hill,where-are-you-christmas,female,en,0,1,1,1,0,0
24454,sara-bareilles,many-the-miles,mixed,,1,1,1,0,0,0
24461,keimzeit,kling-klang,mixed,,1,1,1,1,0,0
24472,muse,uprising,,,0,0,0,0,0,0
24510,melody-gardot,baby-i-m-a-fool,,,0,0,0,0,0,0
24553,traditional,when-the-saints-go-marching-in-big-band-version,male,,0,1,0,1,0,0
24578,axel-fischer,amsterdam,mixed,,1,1,1,1,0,0
24588,led-zeppelin,stairway-to-heaven-45-edit,,,0,0,0,0,0,0
24590,peter-maffay,ich-fuhl-wie-du,,,0,0,0,0,0,0
24612,steve-earle,galway-girl,,,0,0,0,0,0,0
24619,elvis-presley,in-the-ghetto-duet,,,0,0,0,0,0,0
24669,celine-dion,o-holy-night,,,0,0,0,0,0,0
24671,mariah-carey,o-holy-night,mixed,,1,0,0,0,0,0
24690,1950s-standards,fly-me-to-the-moon,,,0,0,0,0,0,0
24722,christmas-carol,the-first-noel,,,0,1,1,0,0,0
24742,christmas-carol,o-come-all-ye-faithful,,,0,1,1,0,0,0
24751,christophe,aline,mixed,,1,1,1,1,0,0
24774,eva-cassidy,yesterday,female,en,0,1,1,1,0,0
24790,mozart-l-opera-rock,le-bien-qui-fait-mal,,,0,0,0,0,0,0
24836,christmas-carol,jingle-bells-slow-version,mixed,,1,1,0,0,0,0
24837,christmas-carol,jingle-bells-jazzy-version,,,0,1,0,0,0,0
24873,christmas-carol,hark-the-herald-angels-sing,male,en,0,1,1,1,0,0
24912,david-alexandre-winter,oh-lady-mary,,,0,0,0,0,0,0
24946,shinedown,simple-man,,,0,0,0,0,0,0
25003,the-eagles,the-girl-from-yesterday,mixed,,1,1,0,1,0,0
25032,uriah-heep,free-me,,,0,0,0,0,0,0
25131,the-doobie-brothers,china-grove,mixed,,1,1,1,1,0,0
25147,mother-s-finest,baby-love,mixed,,1,1,1,1,0,0
25157,carrie-underwood,cowboy-casanova,mixed,,1,1,1,1,0,0
25181,sacha-distel,scandale-dans-la-famille,,,0,0,0,0,0,0
25191,diana-krall,how-insensitive,,,0,0,0,0,0,0
25296,tim-toupet,so-ein-schoner-tag-fliegerlied,mixed,,1,1,0,1,0,0
25304,grease,those-magic-changes,,,0,0,0,0,0,0
25395,selena-gomez,fly-to-your-heart,,,0,0,0,0,0,0
25398,whitney-houston,jesus-loves-me,,,0,0,0,0,0,0
25407,lady-antebellum,need-you-now,mixed,,1,1,1,1,0,0
25413,pixie-lott,cry-me-out,,,0,0,0,0,0,0
25479,the-andrews-sisters,alexander-s-ragtime-band,females,en,0,1,1,1,0,0
25498,steve-lawrence,go-away-little-girl,,,0,0,0,0,0,0
25503,billy-currington,people-are-crazy,,,0,0,0,0,0,0
25570,michael-franti-and-spearhead,say-hey-i-love-you,mixed,,1,1,0,1,0,0
25575,aretha-franklin,baby-i-love-you,mixed,,1,1,1,1,0,0
25579,stevie-wonder,love-s-in-need-of-love-today,,,0,0,0,0,0,0
25583,celtic-woman,walking-in-the-air,,,0,0,0,0,0,0
25584,adele,melt-my-heart-to-stone,,,0,0,0,0,0,0
25588,michael-buble,heartache-tonight,,,0,0,0,0,0,0
25589,michael-buble,cry-me-a-river,male,en,0,1,1,1,0,0
25600,tina-turner,steamy-windows,,,0,0,0,0,0,0
25606,ralph-mctell,streets-of-london,male,en,0,1,1,1,0,0
25621,chris-boettcher,10-meter-geh,,,0,0,0,0,0,0
25625,jace-everett,bad-things,male,en,0,1,1,1,0,0
25688,paul-anka,smells-like-teen-spirit,,,0,0,0,0,0,0
25693,sister-act,hail-holy-queen,,,0,0,0,0,0,0
25701,lady-gaga,bad-romance,mixed,,1,0,0,1,0,0
25704,jessica-rabbit,why-don-t-you-do-right,female,en,0,1,1,1,0,0
25718,ramses-shaffy,laat-me,,,0,0,0,0,0,0
25731,eva-cassidy,what-a-wonderful-world,,,0,0,0,0,0,0
25757,paul-anka,jump,mixed,,1,1,1,1,0,0
25760,natalie-cole,smile,,,0,0,0,0,0,0
25764,reinhard-mey,gute-nacht-freunde,,,0,0,0,0,0,0
25767,elisabeth,ich-gehor-nur-mir,,,0,0,0,0,0,0
25807,k-naan,wavin-flag,,,0,0,0,0,0,0
25810,wet-wet-wet,yesterday,,,0,0,0,0,0,0
25827,sister-act,joyful-joyful,mixed,,1,1,1,1,0,0
25830,etta-james,i-d-rather-go-blind,mixed,,1,1,1,1,0,0
25834,michael-buble,at-this-moment,,,0,0,0,0,0,0
25881,creedence-clearwater-revival,cotton-fields,mixed,,1,1,1,1,0,0
25886,billie-holiday,god-bless-the-child,,,0,0,0,0,0,0
25887,luther-vandross,the-impossible-dream,,,0,0,0,0,0,0
25904,don-williams,you-re-my-best-friend,mixed,,1,0,0,1,0,0
25907,nina-simone,feeling-good,,,0,0,0,1,0,0
25918,smokie,oh-carol,mixed,,1,0,0,1,0,0
26020,etta-james,a-sunday-kind-of-love,,,0,0,0,0,0,0
26045,carrie-underwood,mama-s-song,mixed,,1,0,0,0,0,0
26088,rocco-granata,marina,,,0,0,0,0,0,0
26098,florent-pagny,amar-y-amar,mixed,,1,1,1,1,0,0
26102,jamey-johnson,in-color,mixed,,1,1,1,1,0,0
26112,natalie-cole,l-o-v-e,,,0,0,0,0,0,0
26114,cliff-richard,lucky-lips,,,0,0,0,0,0,0
26142,edith-piaf,l-homme-a-la-moto,,,0,0,0,0,0,0
26144,billie-holiday,can-t-help-lovin-dat-man,,,0,0,0,0,0,0
26176,demis-roussos,on-ecrit-sur-les-murs,mixed,,1,0,0,1,0,0
26243,sam-cooke,bring-it-on-home-to-me,mixed,,1,1,1,0,0,0
26268,jurgen-drews,ich-bau-dir-ein-schloss,,,0,0,0,0,0,0
26321,glee,defying-gravity,females,en,0,1,1,1,0,0
26331,alan-jackson,rudolph-the-red-nosed-reindeer,,,0,0,0,0,0,0
26357,kelly-clarkson,up-to-the-mountain,,,0,0,0,0,0,0
26393,alvin-and-the-chipmunks,the-chipmunk-song-christmas-don-t-be-late,mixed,,1,1,0,1,0,0
26434,roger-cicero,alle-mobel-verruckt,,,0,0,0,0,0,0
26449,il-divo,hasta-mi-final,,,0,0,0,0,0,0
26491,gerard-berliner,louise,male,fr,0,1,1,1,0,0
26507,herve-vilard,je-l-aime-tant,mixed,,1,1,1,1,0,0
26528,johnny-hallyday,requiem-pour-un-fou-stade-de-france-2009,,,0,0,0,0,0,0
26533,niagara,quand-la-ville-dort,female,fr,0,1,1,1,0,0
26571,julie-london,cry-me-a-river,female,en,0,1,1,1,0,0
26599,donna-summer,no-more-tears-enough-is-enough,,,0,0,0,0,0,0
26600,esther-galil,le-jour-se-leve,mixed,,1,1,1,1,0,0
26650,onerepublic,secrets,,,0,0,0,0,0,0
26763,kate-voegele,hallelujah,,,0,0,0,0,0,0
